bt,km,transmission,owner,modelYear,price,place,Insurance Validity,Fuel Type,Seats,Engine Displacement,oem_encoded,num_features,num_Comfort,num_Interior,num_Exterior,frequency_encoded_model,variantName_encoded
2.0,80000,0,1,2011,450000,5,0.0,0.0,5,1497,8,9,17,10,9,0.04421077787071335,0.0010753972995578922
0.0,100000,0,3,2014,350000,5,0.0,0.0,5,1197,20,8,8,8,3,0.041821006093918034,0.0004779543553590632
0.0,120000,0,1,2013,525000,5,0.0,1.0,5,1248,20,9,11,10,9,0.041821006093918034,0.009320109929501733
0.0,60000,0,2,2011,520000,5,0.0,0.0,5,1197,9,9,19,14,9,0.03955072290596248,0.0014338630660771896
0.0,120000,0,2,2013,450000,5,0.0,1.0,5,1248,20,9,11,10,9,0.041821006093918034,0.009320109929501733
0.0,80000,0,1,2015,600000,5,0.0,1.0,5,1248,5,9,9,11,10,0.0003584657665192974,0.0001194885888397658
0.0,50000,0,1,2010,79000,5,0.0,0.0,5,1197,9,8,10,7,3,0.021866411757677142,0.009200621340661966
2.0,10000,0,1,2023,500000,5,0.0,0.0,5,1197,20,9,20,12,13,0.03023061297646075,0.0017923288325964871
1.0,50000,1,2,2023,800000,5,0.0,0.0,4,1462,20,9,8,7,9,0.0003584657665192974,0.0002389771776795316
0.0,80000,0,2,2012,160000,5,0.0,0.0,5,1197,20,9,8,9,5,0.041821006093918034,0.017325845381766042
0.0,90000,1,2,2016,220000,5,0.0,0.0,5,999,27,9,9,9,7,0.01792328832596487,0.0008364201218783606
1.0,30000,0,1,2022,700000,5,0.0,0.0,5,1199,29,9,9,10,5,0.0014338630660771896,0.0002389771776795316
0.0,70000,0,1,2014,200000,5,0.0,0.0,5,998,20,9,9,9,6,0.010037041462540327,0.04026765443900108
0.0,70000,0,1,2014,200000,5,0.0,0.0,5,998,20,9,9,9,6,0.010037041462540327,0.04026765443900108
2.0,100000,0,2,2010,150000,5,0.0,0.0,5,1298,20,9,13,8,6,0.03023061297646075,0.003465169076353208
3.0,70000,0,1,2020,600000,5,0.0,0.0,7,999,27,9,13,10,7,0.005257497908949695,0.0008364201218783606
0.0,70000,0,1,2012,130000,5,0.0,0.0,5,796,20,8,1,2,1,0.006452383797347353,0.0009559087107181264
0.0,60000,0,1,2012,150000,5,0.0,0.0,5,796,20,9,5,4,2,0.006452383797347353,0.0038236348428725055
0.0,150000,0,1,2008,72000,5,0.0,0.0,5,998,20,9,9,8,10,0.02987214720994145,0.0001194885888397658
0.0,150000,0,1,2014,160000,5,0.0,0.0,5,814,9,8,9,6,6,0.008364201218783606,0.0033456804875134426
0.0,120000,0,2,2012,200000,5,0.0,1.0,5,1199,31,9,8,10,7,0.017564822559445574,0.000597442944198829
0.0,150000,0,1,2002,40000,5,0.0,0.0,5,796,20,9,2,4,2,0.006452383797347353,0.002389771776795316
1.0,100000,0,1,2014,350000,5,0.0,1.0,5,1498,6,9,8,7,6,0.01995459433624089,0.0001194885888397658
0.0,120000,0,1,2011,108000,5,0.0,0.0,5,1199,2,9,11,8,8,0.0027482375433146135,0.0008364201218783606
0.0,70000,0,1,2007,105000,5,0.0,0.0,5,796,20,6,1,2,1,0.006452383797347353,0.0002389771776795316
1.0,20000,0,1,2022,850000,5,0.0,0.0,5,999,27,9,17,11,15,0.003465169076353208,0.0016728402437567213
0.0,40000,0,1,2009,100000,5,0.0,0.0,5,796,20,8,1,2,1,0.006452383797347353,0.0009559087107181264
0.0,80000,0,1,2018,500000,5,0.0,0.0,5,1197,20,9,11,10,12,0.03524913370773091,0.007288803919225714
2.0,70000,1,3,2014,975000,4,0.0,0.0,5,2494,30,9,16,10,10,0.0013143744772374237,0.0007169315330385948
0.0,23981,0,1,2017,266000,4,1.0,0.0,5,799,4,9,10,7,6,0.005496475086629227,0.0017923288325964871
1.0,7100,1,1,2021,595000,4,1.0,0.0,5,999,27,9,16,10,13,0.003465169076353208,0.000597442944198829
0.0,71574,0,2,2011,223000,4,2.0,0.0,5,1197,9,9,14,12,9,0.03955072290596248,0.0010753972995578922
1.0,50000,1,2,2014,1200000,4,0.0,1.0,5,1968,0,9,20,12,14,0.00370414625403274,0.000597442944198829
0.0,35629,1,1,2018,425000,4,1.0,0.0,5,1197,20,9,9,9,5,0.02987214720994145,0.0002389771776795316
0.0,11476,1,2,2020,596000,4,1.0,0.0,5,1086,9,9,11,9,7,0.006093918030828056,0.0004779543553590632
0.0,31000,0,1,2018,250000,4,0.0,0.0,5,799,27,9,9,9,7,0.01792328832596487,0.0010753972995578922
2.0,41005,0,2,2011,221000,4,1.0,0.0,5,1298,20,9,13,8,6,0.03023061297646075,0.003465169076353208
0.0,60055,0,1,2010,208000,4,2.0,0.0,5,998,20,8,3,5,4,0.02987214720994145,0.0001194885888397658
0.0,65005,0,1,2013,311000,4,1.0,0.0,5,1197,20,8,11,9,8,0.041821006093918034,0.04026765443900108
0.0,2657,0,1,2022,463999,4,2.0,0.0,5,799,27,9,10,7,8,0.01792328832596487,0.0029872147209941452
0.0,16000,0,1,2011,204999,4,1.0,0.0,5,1086,9,8,8,7,4,0.021866411757677142,0.0013143744772374237
1.0,7426,1,1,2023,2175000,4,1.0,1.0,5,1956,29,9,17,15,16,0.0035846576651929743,0.0007169315330385948
0.0,27046,1,1,2018,643000,4,1.0,0.0,5,1197,20,9,11,10,12,0.03524913370773091,0.0016728402437567213
1.0,30100,1,1,2021,3750000,4,0.0,1.0,7,2755,30,9,31,12,19,0.0071693153303859485,0.000597442944198829
0.0,9000,0,1,2022,545000,4,1.0,0.0,5,998,20,8,7,8,4,0.02987214720994145,0.0001194885888397658
0.0,17000,0,1,2022,750000,4,0.0,0.0,5,1197,9,9,21,10,12,0.03955072290596248,0.0007169315330385948
1.0,49200,1,1,2021,1650000,4,1.0,1.0,5,1956,12,9,14,11,16,0.012307324650495877,0.0001194885888397658
0.0,35000,0,2,2009,225000,4,1.0,0.0,5,1086,9,8,6,7,4,0.021866411757677142,0.002389771776795316
1.0,30000,1,2,2020,5990000,4,0.0,1.0,5,1999,14,9,33,13,17,0.0019118174214362528,0.0002389771776795316
0.0,54044,0,1,2017,315000,4,2.0,0.0,5,998,20,9,9,9,7,0.010037041462540327,0.002509260365635082
1.0,6500,0,1,2021,799000,4,0.0,0.0,5,1199,29,9,10,10,8,0.01051499581789939,0.0004779543553590632
2.0,29159,0,1,2017,526000,4,3.0,0.0,5,1373,20,9,16,10,8,0.015294539371490022,0.0002389771776795316
1.0,30000,1,2,2020,5990000,4,0.0,1.0,5,1999,14,9,33,13,17,0.0019118174214362528,0.0002389771776795316
2.0,31968,1,1,2016,675000,4,1.0,0.0,5,1497,8,9,21,14,11,0.04421077787071335,0.0038236348428725055
0.0,44150,0,2,2019,612000,4,2.0,0.0,5,1197,9,9,21,12,16,0.0071693153303859485,0.004182100609391803
0.0,60000,0,1,2010,189000,4,0.0,0.0,5,1197,9,9,14,12,10,0.03955072290596248,0.0004779543553590632
1.0,25009,1,1,2018,990000,4,1.0,0.0,5,1591,9,9,27,12,16,0.023180786234914565,0.0008364201218783606
0.0,46469,0,1,2020,534000,4,3.0,0.0,5,1197,20,9,11,7,7,0.041821006093918034,0.04026765443900108
1.0,45000,0,1,2018,800000,4,0.0,0.0,5,1591,9,9,21,11,16,0.023180786234914565,0.002389771776795316
2.0,31577,0,1,2020,983000,4,2.0,0.0,5,1497,9,9,28,13,16,0.021746923168837376,0.0003584657665192974
0.0,56005,1,1,2014,281000,4,1.0,0.0,5,998,20,8,10,9,5,0.0181622655036444,0.002031306010276019
0.0,10005,0,1,2021,535000,4,1.0,0.0,5,998,20,9,9,9,5,0.02987214720994145,0.04026765443900108
0.0,41163,0,1,2017,475000,4,1.0,0.0,5,1197,9,9,19,11,14,0.03106703309833911,0.002389771776795316
2.0,17839,1,1,2020,5300000,4,1.0,1.0,5,1950,21,9,31,15,13,0.005496475086629227,0.0004779543553590632
2.0,3800,0,1,2019,695000,4,1.0,0.0,5,1496,30,9,19,13,13,0.002031306010276019,0.0013143744772374237
0.0,34124,0,1,2018,395000,4,1.0,0.0,5,998,20,9,9,9,5,0.02987214720994145,0.04026765443900108
0.0,50000,0,2,2012,200000,4,0.0,1.0,5,1396,9,9,13,11,5,0.03955072290596248,0.000597442944198829
2.0,48168,0,1,2018,750000,4,1.0,0.0,5,1497,8,9,26,12,12,0.04421077787071335,0.006093918030828056
3.0,20000,0,3,2019,975000,4,0.0,1.0,8,1497,17,8,14,10,7,0.001194885888397658,0.0002389771776795316
2.0,56357,0,1,2018,480000,4,0.0,0.0,5,1197,20,0,1,1,1,0.03023061297646075,0.017325845381766042
2.0,60000,0,1,2010,245000,4,0.0,0.0,5,1298,20,9,13,8,6,0.03023061297646075,0.003465169076353208
0.0,10585,0,1,2022,719000,4,1.0,0.0,5,1197,20,9,11,10,14,0.03524913370773091,0.002031306010276019
2.0,50000,1,2,2012,375000,4,0.0,0.0,5,1799,8,9,17,12,10,0.0017923288325964871,0.0001194885888397658
2.0,60000,0,1,2010,245000,4,0.0,0.0,5,1298,20,9,13,8,6,0.03023061297646075,0.003465169076353208
1.0,17642,0,1,2020,1214000,4,3.0,0.0,5,1497,9,9,24,11,14,0.023180786234914565,0.0015533516549169554
0.0,20000,0,1,2018,438999,4,0.0,1.0,5,1047,29,9,15,12,14,0.011470904528617517,0.0001194885888397658
0.0,9157,0,1,2021,753000,4,2.0,0.0,5,1197,9,9,21,12,16,0.0071693153303859485,0.004182100609391803
2.0,65979,0,2,2016,362000,4,1.0,0.0,5,1198,8,9,15,11,5,0.020910503046959017,0.002867726132154379
2.0,65000,0,1,2014,300000,4,0.0,1.0,5,1598,28,8,15,7,5,0.007886246863424543,0.0002389771776795316
0.0,7940,0,2,2020,389000,4,1.0,0.0,5,999,4,9,10,7,6,0.005496475086629227,0.0014338630660771896
0.0,100000,0,4,2010,114999,4,0.0,0.0,5,1086,9,7,6,4,1,0.0071693153303859485,0.001194885888397658
2.0,40000,1,1,2011,865000,4,1.0,1.0,5,1995,1,9,20,12,14,0.004660054964750866,0.0002389771776795316
2.0,60000,0,2,2011,185000,4,0.0,0.0,5,1368,5,9,17,12,10,0.0014338630660771896,0.0001194885888397658
2.0,19859,1,1,2019,3950000,4,1.0,1.0,5,1995,1,9,29,15,20,0.004421077787071335,0.002509260365635082
1.0,7405,1,1,2023,6250000,4,1.0,0.0,5,1998,12,9,27,14,13,0.0004779543553590632,0.0003584657665192974
1.0,52922,0,1,2016,620000,4,1.0,0.0,7,1497,8,9,19,11,15,0.0010753972995578922,0.0002389771776795316
1.0,60000,0,1,2015,350000,4,0.0,0.0,5,1499,6,9,12,9,8,0.01995459433624089,0.0003584657665192974
0.0,32000,0,1,2019,463999,4,1.0,0.0,5,1197,9,9,19,11,14,0.03106703309833911,0.002389771776795316
0.0,47739,0,2,2017,412000,4,1.0,0.0,5,1199,8,9,13,12,12,0.01338272195005377,0.002389771776795316
0.0,10717,1,2,2019,375000,4,2.0,0.0,5,998,20,9,8,8,5,0.010037041462540327,0.000597442944198829
2.0,41000,0,1,2015,621000,4,1.0,1.0,5,1498,8,9,18,12,9,0.04421077787071335,0.0008364201218783606
0.0,17619,0,2,2020,443000,4,1.0,0.0,5,1086,9,9,12,8,4,0.006093918030828056,0.0001194885888397658
0.0,9221,0,1,2021,422000,4,1.0,0.0,5,999,27,9,11,7,8,0.01792328832596487,0.0014338630660771896
1.0,70000,0,1,2019,550000,4,2.0,0.0,5,1199,8,9,19,11,10,0.009798064284860795,0.0014338630660771896
0.0,10519,0,1,2019,545000,4,2.0,0.0,5,1197,20,9,11,7,7,0.041821006093918034,0.04026765443900108
2.0,50000,0,2,2014,450000,4,0.0,0.0,5,1591,9,9,16,11,10,0.021746923168837376,0.0003584657665192974
0.0,19907,0,1,2022,597000,4,1.0,,5,998,20,8,11,7,6,0.0181622655036444,0.0008364201218783606
0.0,84771,0,2,2015,330000,4,1.0,0.0,5,1197,20,9,11,7,7,0.041821006093918034,0.04026765443900108
0.0,7000,1,2,2015,595000,4,1.0,0.0,5,1198,8,9,12,11,9,0.00740829250806548,0.0004779543553590632
2.0,50000,0,1,2017,500000,4,0.0,0.0,5,1497,8,9,25,11,11,0.04421077787071335,0.0021507945991157845
2.0,52000,1,1,2013,1075000,4,1.0,1.0,5,1968,0,9,22,13,13,0.00370414625403274,0.001194885888397658
1.0,15407,0,1,2021,835000,4,1.0,0.0,5,1199,29,9,11,10,11,0.01051499581789939,0.0004779543553590632
0.0,50000,0,2,2009,175000,4,0.0,0.0,5,1197,9,8,10,7,2,0.021866411757677142,0.0021507945991157845
2.0,80000,0,1,1985,495000,4,1.0,0.0,5,1817,7,2,1,1,1,0.0003584657665192974,0.0001194885888397658
2.0,58000,0,1,2017,550000,4,0.0,0.0,5,1497,8,9,25,11,11,0.04421077787071335,0.0021507945991157845
2.0,14000,0,1,2021,1025000,4,0.0,0.0,5,1497,9,9,27,12,16,0.021746923168837376,0.0010753972995578922
2.0,80000,0,3,2014,350000,4,0.0,0.0,5,1797,9,9,17,11,9,0.0032261918986736765,0.0010753972995578922
2.0,45000,0,1,2017,775000,4,0.0,0.0,5,1999,9,9,24,12,11,0.0032261918986736765,0.0001194885888397658
2.0,119236,0,1,2014,306000,4,0.0,0.0,5,1197,20,9,15,10,9,0.03023061297646075,0.04026765443900108
0.0,98074,0,1,2016,432000,4,1.0,0.0,5,1197,20,9,11,10,12,0.03524913370773091,0.007288803919225714
2.0,40330,1,1,2013,1080000,4,1.0,1.0,5,2143,21,9,20,12,19,0.006930338152706416,0.0001194885888397658
2.0,84989,0,2,2014,314000,4,1.0,0.0,5,1197,20,9,15,10,9,0.03023061297646075,0.04026765443900108
0.0,72017,0,2,2014,269000,4,1.0,0.0,5,998,20,9,11,10,11,0.02987214720994145,0.00824471262994384
3.0,65002,0,1,2015,521000,4,1.0,1.0,7,1248,20,8,7,9,3,0.009798064284860795,0.0014338630660771896
2.0,85862,0,1,2015,342000,4,1.0,0.0,5,1197,20,9,15,10,9,0.03023061297646075,0.04026765443900108
0.0,70000,0,2,2011,150000,4,0.0,0.0,5,796,20,9,5,4,2,0.006452383797347353,0.0038236348428725055
0.0,48005,0,1,2017,407000,4,2.0,0.0,6,1198,17,8,9,10,5,0.0017923288325964871,0.0001194885888397658
0.0,8625,0,1,2019,459999,4,3.0,0.0,5,1086,9,9,14,8,9,0.006093918030828056,0.0010753972995578922
0.0,10000,0,1,2020,725000,4,0.0,0.0,5,1199,29,9,19,12,15,0.004062612020552038,0.0017923288325964871
2.0,67000,0,1,2012,340000,4,0.0,1.0,5,1968,28,9,17,10,11,0.0010753972995578922,0.0002389771776795316
0.0,10000,0,1,2020,735000,4,0.0,0.0,5,1199,29,9,19,12,15,0.004062612020552038,0.0017923288325964871
1.0,50000,0,1,2018,1200000,4,0.0,1.0,5,1582,9,9,23,11,16,0.023180786234914565,0.0013143744772374237
0.0,60000,0,3,2011,145000,4,0.0,0.0,5,998,20,8,8,3,3,0.0017923288325964871,0.017325845381766042
0.0,60000,0,3,2017,350000,4,0.0,0.0,5,998,20,9,11,9,9,0.0181622655036444,0.0071693153303859485
1.0,34000,1,1,2014,1950000,4,1.0,1.0,5,1968,0,9,20,13,19,0.0026287489544748474,0.001194885888397658
0.0,60000,0,1,2012,300000,4,0.0,0.0,5,998,20,9,10,6,4,0.0015533516549169554,0.001194885888397658
3.0,152000,0,1,2014,695000,4,1.0,1.0,7,2494,30,8,9,7,3,0.006691360975026885,0.000597442944198829
1.0,45000,1,1,2014,5600000,4,2.0,1.0,5,3993,14,9,25,13,14,0.0008364201218783606,0.0001194885888397658
2.0,56766,0,3,2013,399000,4,0.0,0.0,5,1798,30,9,10,6,8,0.004660054964750866,0.0003584657665192974
1.0,7114,1,1,2022,2109000,4,2.0,1.0,6,1956,29,9,19,15,17,0.0027482375433146135,0.0007169315330385948
1.0,25508,1,1,2021,2000000,4,1.0,1.0,6,1956,29,9,19,15,17,0.0027482375433146135,0.0007169315330385948
0.0,39369,0,1,2012,217000,4,1.0,0.0,5,998,20,8,5,5,4,0.02987214720994145,0.002509260365635082
1.0,96707,0,1,2018,886000,4,1.0,1.0,7,2179,17,9,16,10,12,0.015414027960329788,0.0004779543553590632
0.0,50000,0,1,2016,550000,4,0.0,0.0,5,1197,9,9,18,11,14,0.002867726132154379,0.0008364201218783606
0.0,30345,0,1,2019,327000,4,2.0,0.0,5,799,27,8,5,8,5,0.01792328832596487,0.0017923288325964871
1.0,128232,1,1,2016,1775000,4,1.0,1.0,7,2982,30,9,20,11,12,0.0071693153303859485,0.0014338630660771896
1.0,54018,0,1,2017,487000,4,2.0,0.0,5,1199,8,9,19,11,10,0.009798064284860795,0.0014338630660771896
2.0,32007,0,1,2016,612000,4,3.0,1.0,5,1582,9,9,18,10,11,0.021746923168837376,0.0019118174214362528
0.0,100000,0,1,2015,310000,4,0.0,0.0,5,1086,9,9,8,9,6,0.021866411757677142,0.0010753972995578922
0.0,30000,0,2,2014,245000,4,0.0,0.0,5,1086,9,8,8,6,3,0.0071693153303859485,0.0004779543553590632
2.0,66452,1,1,2018,1980000,4,1.0,1.0,5,2400,32,9,26,13,14,0.0002389771776795316,0.0002389771776795316
1.0,38706,1,1,2021,4500000,4,1.0,1.0,5,2400,32,9,21,13,19,0.0013143744772374237,0.0003584657665192974
2.0,80000,0,1,2018,650000,4,0.0,0.0,5,1497,8,9,11,9,7,0.04421077787071335,0.0014338630660771896
2.0,60000,0,1,2015,750000,4,0.0,0.0,5,1591,9,9,15,9,5,0.021746923168837376,0.0019118174214362528
0.0,120000,0,1,2016,500000,4,0.0,0.0,5,1197,9,9,15,8,8,0.002867726132154379,0.0001194885888397658
3.0,150000,0,2,2012,720000,4,0.0,1.0,10,2499,2,8,5,5,4,0.000597442944198829,0.0002389771776795316
2.0,19000,0,1,2017,790000,4,0.0,1.0,5,1498,8,9,20,14,11,0.04421077787071335,0.0004779543553590632
3.0,260000,0,1,2012,645000,4,1.0,1.0,7,2494,30,9,16,9,8,0.006691360975026885,0.0001194885888397658
2.0,71552,0,1,2014,403000,4,1.0,0.0,5,1497,8,9,18,12,9,0.04421077787071335,0.0017923288325964871
0.0,65039,0,2,2015,301000,4,2.0,0.0,5,1197,9,9,12,9,9,0.03106703309833911,0.011590393117457283
0.0,60000,0,2,2007,40000,4,0.0,0.0,5,1086,9,9,9,6,6,0.0071693153303859485,0.003106703309833911
0.0,73578,0,1,2019,359000,4,3.0,0.0,5,999,27,9,9,9,7,0.01792328832596487,0.0016728402437567213
0.0,27160,1,1,2021,511000,4,2.0,0.0,5,1086,9,9,11,9,7,0.006093918030828056,0.0004779543553590632
0.0,36000,0,1,2017,425000,4,1.0,0.0,5,1197,9,8,12,8,5,0.03955072290596248,0.0002389771776795316
0.0,84367,0,1,2014,277000,4,1.0,0.0,5,1197,9,9,12,9,9,0.03106703309833911,0.011590393117457283
3.0,32599,0,1,2019,750000,4,0.0,0.0,7,1462,20,9,15,10,11,0.009798064284860795,0.04026765443900108
1.0,47530,0,1,2017,551000,4,2.0,0.0,5,1598,27,9,14,11,12,0.008364201218783606,0.000597442944198829
0.0,35457,0,1,2014,254000,4,1.0,0.0,5,1198,8,9,12,10,6,0.00740829250806548,0.004779543553590632
1.0,28134,1,1,2020,1275000,4,1.0,0.0,5,1497,13,9,24,12,18,0.01135141593977775,0.000597442944198829
1.0,5000,1,0,2022,1320000,4,1.0,0.0,5,1197,17,9,19,10,19,0.004421077787071335,0.0003584657665192974
0.0,28000,1,1,2011,270000,4,1.0,0.0,5,1197,9,9,10,9,8,0.021866411757677142,0.0010753972995578922
1.0,20000,1,1,2023,2000000,4,0.0,1.0,5,1998,12,9,20,12,22,0.0001194885888397658,0.0001194885888397658
1.0,33582,1,2,2020,7900000,4,1.0,0.0,5,1997,14,9,19,12,14,0.0002389771776795316,0.0001194885888397658
0.0,46005,0,1,2014,254999,4,1.0,0.0,5,1197,9,9,10,8,5,0.021866411757677142,0.011590393117457283
1.0,2565,1,1,2021,3450000,4,1.0,1.0,6,1996,16,9,33,15,24,0.001194885888397658,0.0002389771776795316
0.0,28000,1,1,2018,535000,4,1.0,0.0,5,1197,20,9,16,12,10,0.041821006093918034,0.0001194885888397658
0.0,32000,1,1,2015,440000,4,1.0,0.0,5,1199,8,9,18,12,11,0.01338272195005377,0.0014338630660771896
2.0,45000,0,1,2009,225000,4,1.0,0.0,5,1298,20,9,13,8,6,0.03023061297646075,0.003465169076353208
1.0,78565,0,1,2019,1295000,4,1.0,1.0,7,2179,17,9,20,11,16,0.015414027960329788,0.0004779543553590632
1.0,10197,1,1,2022,1792000,4,2.0,0.0,5,1451,16,9,28,14,26,0.005735452264308758,0.001194885888397658
0.0,60000,0,2,2014,180000,4,0.0,0.0,5,814,9,8,7,6,5,0.008364201218783606,0.0013143744772374237
2.0,32844,0,1,2017,602000,4,1.0,0.0,5,1497,8,9,17,12,10,0.04421077787071335,0.006093918030828056
0.0,5198,0,1,2022,743000,4,1.0,,5,1199,29,9,10,11,16,0.011470904528617517,0.0007169315330385948
0.0,40000,0,1,2013,335000,4,1.0,0.0,5,1197,9,9,10,11,10,0.03955072290596248,0.007886246863424543
2.0,19355,1,1,2019,750000,4,1.0,0.0,5,1598,28,9,23,13,11,0.007886246863424543,0.0003584657665192974
2.0,60000,0,1,2010,240000,4,0.0,0.0,5,1298,20,9,13,8,6,0.03023061297646075,0.003465169076353208
0.0,31197,0,1,2019,474000,4,2.0,0.0,5,998,20,9,9,9,5,0.02987214720994145,0.04026765443900108
0.0,6651,0,1,2021,346000,4,2.0,0.0,5,999,4,9,7,9,9,0.005496475086629227,0.0014338630660771896
0.0,60000,0,3,2009,70000,4,0.0,0.0,5,995,2,8,9,7,3,0.0014338630660771896,0.0009559087107181264
1.0,35000,0,1,2018,745000,4,1.0,0.0,7,1497,8,9,19,11,15,0.0010753972995578922,0.0002389771776795316
2.0,57000,0,1,2013,335000,4,1.0,0.0,5,1497,8,9,13,7,7,0.04421077787071335,0.0032261918986736765
2.0,50469,1,1,2016,550000,4,0.0,0.0,5,1497,8,9,21,14,11,0.04421077787071335,0.0038236348428725055
0.0,32000,0,1,2018,524000,4,1.0,0.0,5,1197,20,9,12,10,6,0.041821006093918034,0.0007169315330385948
2.0,36000,1,1,2016,850000,4,1.0,0.0,5,1798,30,9,20,12,12,0.004660054964750866,0.0002389771776795316
0.0,30000,0,1,2018,210000,4,0.0,0.0,5,799,4,9,10,7,6,0.005496475086629227,0.0017923288325964871
1.0,68042,1,1,2018,999000,4,1.0,1.0,7,2179,17,9,23,10,17,0.015414027960329788,0.000597442944198829
0.0,65000,0,2,2014,229999,4,1.0,0.0,5,1197,9,9,10,8,5,0.021866411757677142,0.011590393117457283
0.0,24000,0,1,2020,549000,4,1.0,0.0,5,1197,20,9,10,10,9,0.041821006093918034,0.002509260365635082
2.0,82948,0,1,2016,520000,4,1.0,1.0,5,1248,20,9,20,11,10,0.015294539371490022,0.0001194885888397658
0.0,23162,0,2,2010,141000,4,1.0,0.0,5,998,20,8,11,5,9,0.0017923288325964871,0.0017923288325964871
0.0,45000,0,1,2010,129000,4,1.0,0.0,5,1197,20,8,10,9,7,0.005257497908949695,0.003465169076353208
1.0,7281,0,2,2020,641000,4,1.0,0.0,5,1199,8,9,19,11,10,0.009798064284860795,0.0014338630660771896
0.0,29428,0,1,2016,466000,4,0.0,0.0,5,1197,9,9,18,10,12,0.002867726132154379,0.0007169315330385948
1.0,64000,0,1,2018,844999,4,1.0,0.0,5,1591,9,9,29,12,16,0.023180786234914565,0.0002389771776795316
0.0,62202,0,1,2016,215000,4,1.0,0.0,5,796,20,8,5,6,4,0.019476639980881824,0.017325845381766042
2.0,47000,0,1,2018,725000,4,0.0,0.0,5,1497,8,9,26,12,12,0.04421077787071335,0.006093918030828056
2.0,13145,0,1,2022,772000,4,1.0,,5,1199,29,9,16,11,16,0.002867726132154379,0.0007169315330385948
0.0,119490,0,1,2017,254999,4,2.0,0.0,5,814,9,9,9,8,8,0.008364201218783606,0.011590393117457283
1.0,8000,0,1,2021,1673999,4,1.0,1.0,7,2179,17,9,23,11,21,0.015414027960329788,0.0003584657665192974
2.0,45000,0,1,2015,525000,4,0.0,1.0,5,1498,8,9,18,12,9,0.04421077787071335,0.0008364201218783606
0.0,46422,0,1,2016,295000,4,1.0,0.0,5,998,20,9,11,10,10,0.0008364201218783606,0.04026765443900108
0.0,64000,0,3,2014,235000,4,1.0,0.0,5,1197,9,9,10,8,5,0.021866411757677142,0.011590393117457283
2.0,52000,0,1,2020,495000,4,1.0,1.0,5,1498,31,9,11,10,8,0.003465169076353208,0.0008364201218783606
2.0,25000,0,1,2019,685000,4,1.0,0.0,5,1497,8,9,14,7,10,0.04421077787071335,0.0038236348428725055
0.0,15000,0,2,2013,186000,4,2.0,0.0,5,814,9,8,9,6,6,0.008364201218783606,0.0033456804875134426
1.0,45000,0,1,2020,1265000,4,1.0,0.0,5,1353,13,9,23,13,20,0.01135141593977775,0.0009559087107181264
1.0,65000,1,1,2018,894999,4,1.0,0.0,5,1591,9,9,27,12,16,0.023180786234914565,0.0008364201218783606
1.0,65000,0,1,2018,950000,4,2.0,1.0,5,1956,12,9,14,12,16,0.012307324650495877,0.0015533516549169554
2.0,21628,0,1,2019,727000,4,1.0,0.0,5,1497,8,9,25,11,11,0.04421077787071335,0.0021507945991157845
0.0,8347,0,1,2016,426999,4,2.0,0.0,5,1197,20,9,11,7,7,0.041821006093918034,0.04026765443900108
1.0,72057,0,2,2016,875000,4,1.0,1.0,7,2179,17,9,15,12,14,0.004660054964750866,0.0002389771776795316
0.0,52549,0,1,2017,349000,4,0.0,0.0,5,1197,9,9,13,8,8,0.03106703309833911,0.003465169076353208
2.0,44540,1,2,2014,450000,4,2.0,0.0,5,1497,8,9,18,12,9,0.04421077787071335,0.0038236348428725055
0.0,44000,0,2,2014,320000,4,1.0,0.0,5,1197,20,9,8,9,5,0.041821006093918034,0.017325845381766042
0.0,53084,0,1,2019,646000,4,0.0,1.0,5,1186,9,9,23,12,15,0.0071693153303859485,0.0001194885888397658
3.0,10000,0,2,2021,950000,4,0.0,0.0,6,1462,20,9,25,13,18,0.002031306010276019,0.002509260365635082
2.0,34339,1,2,2018,1124000,4,1.0,0.0,5,1798,30,9,25,12,12,0.004660054964750866,0.0002389771776795316
1.0,15456,0,1,2020,1057000,4,0.0,0.0,5,1497,13,9,19,11,14,0.01135141593977775,0.0007169315330385948
3.0,10000,0,2,2021,950000,4,0.0,0.0,6,1462,20,9,25,13,18,0.002031306010276019,0.002509260365635082
0.0,68000,0,1,2018,385000,4,1.0,0.0,5,1086,9,9,14,8,9,0.006093918030828056,0.0010753972995578922
1.0,10000,0,1,2021,875000,4,0.0,0.0,5,1462,20,9,12,8,12,0.003465169076353208,0.002031306010276019
1.0,100000,0,1,2017,520000,4,0.0,1.0,7,1493,17,9,10,11,11,0.0032261918986736765,0.0003584657665192974
1.0,59639,0,1,2019,675000,4,1.0,1.0,7,1493,17,9,11,11,12,0.0032261918986736765,0.0003584657665192974
0.0,50000,0,1,2017,360000,4,0.0,0.0,5,998,20,9,11,9,9,0.0181622655036444,0.0071693153303859485
2.0,37000,1,1,2016,1795000,4,1.0,0.0,5,1798,0,9,25,13,12,0.00370414625403274,0.0002389771776795316
2.0,60000,0,2,2013,235000,4,0.0,0.0,5,1498,27,9,15,11,8,0.0007169315330385948,0.0002389771776795316
0.0,8000,0,1,2022,900000,4,0.0,0.0,5,998,9,9,19,12,15,0.0008364201218783606,0.0002389771776795316
3.0,31000,0,1,2017,800000,4,0.0,1.0,7,1248,20,9,18,11,12,0.009798064284860795,0.0003584657665192974
